*******************************************************************************
Ephemeris / WWW_USER Thu Nov  5 02:30:22 2015 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 65803 Didymos (1996 GT)         {source: JPL#120}
Center body name: Sun (10)                        {source: DE-0431LE-0431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Oct-08 00:00:00.0000 CT 
Stop  time      : A.D. 2020-Oct-11 00:00:00.0000 CT 
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Output type     : GEOMETRIC cartesian states
Coordinate systm: Body Mean Equator and Node of Date                           
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454131.5 ! 2007-Jan-31.00 (TDB)         Residual RMS= .3525         
   EC= .3839121996067163   QR= 1.013230564896817   TP= 2454482.5145586831      
   OM= 73.25567294445189   W=  319.1987828564368   IN= 3.408288701970675       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= 2.2593              
   H= 18.                  G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= Xk                    
*******************************************************************************
JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2459130.554166667, A.D. 2020-Oct-08 01:18:00.0000,  1.067911291775717E+08,  1.153340250646335E+08,  2.945293597563058E+06, -2.134225511367411E+01,  2.625030937852777E+01, -2.075960259315114E+00,
2459130.554861111, A.D. 2020-Oct-08 01:19:00.0000,  1.067898486356999E+08,  1.153356000761042E+08,  2.945169039766490E+06, -2.134247397343699E+01,  2.625007301312105E+01, -2.075966295600548E+00,
2459130.555555556, A.D. 2020-Oct-08 01:20:00.0000,  1.067885680806950E+08,  1.153371750733950E+08,  2.945044481607594E+06, -2.134269282939259E+01,  2.624983664576408E+01, -2.075972331598097E+00,
2459130.556250000, A.D. 2020-Oct-08 01:21:00.0000,  1.067872875125605E+08,  1.153387500565016E+08,  2.944919923086710E+06, -2.134291168154035E+01,  2.624960027645756E+01, -2.075978367307735E+00,
2459130.556944444, A.D. 2020-Oct-08 01:22:00.0000,  1.067860069312933E+08,  1.153403250254281E+08,  2.944795364203528E+06, -2.134313052988080E+01,  2.624936390520095E+01, -2.075984402729489E+00,
2459130.557638889, A.D. 2020-Oct-08 01:23:00.0000,  1.067847263368970E+08,  1.153418999801701E+08,  2.944670804958388E+06, -2.134334937441335E+01,  2.624912753199497E+01, -2.075990437863339E+00,
2459130.558333333, A.D. 2020-Oct-08 01:24:00.0000,  1.067834457293685E+08,  1.153434749207318E+08,  2.944546245351002E+06, -2.134356821513857E+01,  2.624889115683907E+01, -2.075996472709308E+00,
2459130.559027778, A.D. 2020-Oct-08 01:25:00.0000,  1.067821651087113E+08,  1.153450498471089E+08,  2.944421685381681E+06, -2.134378705205586E+01,  2.624865477973396E+01, -2.076002507267376E+00,
2459130.559722222, A.D. 2020-Oct-08 01:26:00.0000,  1.067808844749224E+08,  1.153466247593053E+08,  2.944297125050128E+06, -2.134400588516578E+01,  2.624841840067910E+01, -2.076008541537561E+00,
2459130.560416667, A.D. 2020-Oct-08 01:27:00.0000,  1.067796038280052E+08,  1.153481996573169E+08,  2.944172564356700E+06, -2.134422471446774E+01,  2.624818201967520E+01, -2.076014575519851E+00,
2459130.561111111, A.D. 2020-Oct-08 01:28:00.0000,  1.067783231679568E+08,  1.153497745411476E+08,  2.944048003301084E+06, -2.134444353996229E+01,  2.624794563672172E+01, -2.076020609214263E+00,
2459130.561805556, A.D. 2020-Oct-08 01:29:00.0000,  1.067770424947805E+08,  1.153513494107932E+08,  2.943923441883601E+06, -2.134466236164885E+01,  2.624770925181936E+01, -2.076026642620786E+00,
2459130.562500000, A.D. 2020-Oct-08 01:30:00.0000,  1.067757618084735E+08,  1.153529242662577E+08,  2.943798880103983E+06, -2.134488117952797E+01,  2.624747286496759E+01, -2.076032675739427E+00,
2459130.563194444, A.D. 2020-Oct-08 01:31:00.0000,  1.067744811090375E+08,  1.153544991075390E+08,  2.943674317962348E+06, -2.134509999359936E+01,  2.624723647616680E+01, -2.076038708570188E+00,
2459130.563888889, A.D. 2020-Oct-08 01:32:00.0000,  1.067732003964744E+08,  1.153560739346348E+08,  2.943549755458951E+06, -2.134531880386269E+01,  2.624700008541739E+01, -2.076044741113064E+00,
2459130.564583333, A.D. 2020-Oct-08 01:33:00.0000,  1.067719196707811E+08,  1.153576487475491E+08,  2.943425192593440E+06, -2.134553761031853E+01,  2.624676369271881E+01, -2.076050773368067E+00,
2459130.565277778, A.D. 2020-Oct-08 01:34:00.0000,  1.067706389319612E+08,  1.153592235462778E+08,  2.943300629366167E+06, -2.134575641296630E+01,  2.624652729807178E+01, -2.076056805335183E+00,
2459130.565972222, A.D. 2020-Oct-08 01:35:00.0000,  1.067693581800117E+08,  1.153607983308248E+08,  2.943176065776795E+06, -2.134597521180653E+01,  2.624629090147576E+01, -2.076062837014435E+00,
2459130.566666667, A.D. 2020-Oct-08 01:36:00.0000,  1.067680774149359E+08,  1.153623731011859E+08,  2.943051501825728E+06, -2.134619400683866E+01,  2.624605450293145E+01, -2.076068868405802E+00,
2459130.567361111, A.D. 2020-Oct-08 01:37:00.0000,  1.067667966367309E+08,  1.153639478573651E+08,  2.942926937512599E+06, -2.134641279806322E+01,  2.624581810243831E+01, -2.076074899509305E+00,
2459130.568055556, A.D. 2020-Oct-08 01:38:00.0000,  1.067655158454003E+08,  1.153655225993581E+08,  2.942802372837797E+06, -2.134663158547965E+01,  2.624558169999705E+01, -2.076080930324926E+00,
2459130.568750000, A.D. 2020-Oct-08 01:39:00.0000,  1.067642350409408E+08,  1.153670973271690E+08,  2.942677807800971E+06, -2.134685036908848E+01,  2.624534529560714E+01, -2.076086960852690E+00,
2459130.569444444, A.D. 2020-Oct-08 01:40:00.0000,  1.067629542233561E+08,  1.153686720407935E+08,  2.942553242402494E+06, -2.134706914888913E+01,  2.624510888926927E+01, -2.076092991092574E+00,
2459130.570138889, A.D. 2020-Oct-08 01:41:00.0000,  1.067616733926431E+08,  1.153702467402356E+08,  2.942428676642068E+06, -2.134728792488215E+01,  2.624487248098291E+01, -2.076099021044602E+00,
2459130.570833333, A.D. 2020-Oct-08 01:42:00.0000,  1.067603925488052E+08,  1.153718214254912E+08,  2.942304110519975E+06, -2.134750669706695E+01,  2.624463607074877E+01, -2.076105050708755E+00,
2459130.571527778, A.D. 2020-Oct-08 01:43:00.0000,  1.067591116918395E+08,  1.153733960965641E+08,  2.942179544035979E+06, -2.134772546544410E+01,  2.624439965856631E+01, -2.076111080085054E+00,
2459130.572222222, A.D. 2020-Oct-08 01:44:00.0000,  1.067578308217495E+08,  1.153749707534501E+08,  2.942054977190390E+06, -2.134794423001301E+01,  2.624416324443623E+01, -2.076117109173481E+00,
2459130.572916667, A.D. 2020-Oct-08 01:45:00.0000,  1.067565499385320E+08,  1.153765453961533E+08,  2.941930409982897E+06, -2.134816299077421E+01,  2.624392682835799E+01, -2.076123137974054E+00,
2459130.573611111, A.D. 2020-Oct-08 01:46:00.0000,  1.067552690421907E+08,  1.153781200246694E+08,  2.941805842413835E+06, -2.134838174772713E+01,  2.624369041033231E+01, -2.076129166486764E+00,
2459130.574305556, A.D. 2020-Oct-08 01:47:00.0000,  1.067539881327224E+08,  1.153796946390024E+08,  2.941681274482921E+06, -2.134860050087233E+01,  2.624345399035864E+01, -2.076135194711624E+00,
2459130.575000000, A.D. 2020-Oct-08 01:48:00.0000,  1.067527072101307E+08,  1.153812692391482E+08,  2.941556706190482E+06, -2.134881925020920E+01,  2.624321756843769E+01, -2.076141222648612E+00,
2459130.575694445, A.D. 2020-Oct-08 01:49:00.0000,  1.067514262744125E+08,  1.153828438251106E+08,  2.941432137536213E+06, -2.134903799573831E+01,  2.624298114456892E+01, -2.076147250297760E+00,
2459130.576388889, A.D. 2020-Oct-08 01:50:00.0000,  1.067501453255713E+08,  1.153844183968854E+08,  2.941307568520442E+06, -2.134925673745908E+01,  2.624274471875303E+01, -2.076153277659047E+00,
2459130.577083333, A.D. 2020-Oct-08 01:51:00.0000,  1.067488643636041E+08,  1.153859929544767E+08,  2.941182999142900E+06, -2.134947547537205E+01,  2.624250829098951E+01, -2.076159304732490E+00,
2459130.577777778, A.D. 2020-Oct-08 01:52:00.0000,  1.067475833885144E+08,  1.153875674978803E+08,  2.941058429403886E+06, -2.134969420947664E+01,  2.624227186127903E+01, -2.076165331518075E+00,
2459130.578472222, A.D. 2020-Oct-08 01:53:00.0000,  1.067463024002991E+08,  1.153891420271000E+08,  2.940933859303124E+06, -2.134991293977339E+01,  2.624203542962106E+01, -2.076171358015817E+00,
2459130.579166667, A.D. 2020-Oct-08 01:54:00.0000,  1.067450213989618E+08,  1.153907165421317E+08,  2.940809288840935E+06, -2.135013166626173E+01,  2.624179899601632E+01, -2.076177384225709E+00,
2459130.579861111, A.D. 2020-Oct-08 01:55:00.0000,  1.067437403844993E+08,  1.153922910429794E+08,  2.940684718017034E+06, -2.135035038894220E+01,  2.624156256046427E+01, -2.076183410147756E+00,
2459130.580555555, A.D. 2020-Oct-08 01:56:00.0000,  1.067424593569152E+08,  1.153938655296389E+08,  2.940560146831736E+06, -2.135056910781422E+01,  2.624132612296561E+01, -2.076189435781957E+00,
2459130.581250000, A.D. 2020-Oct-08 01:57:00.0000,  1.067411783162065E+08,  1.153954400021141E+08,  2.940435575284742E+06, -2.135078782287835E+01,  2.624108968351980E+01, -2.076195461128320E+00,
2459130.581944444, A.D. 2020-Oct-08 01:58:00.0000,  1.067398972623766E+08,  1.153970144604008E+08,  2.940311003376402E+06, -2.135100653413399E+01,  2.624085324212755E+01, -2.076201486186838E+00,
2459130.582638889, A.D. 2020-Oct-08 01:59:00.0000,  1.067386161954225E+08,  1.153985889045031E+08,  2.940186431106411E+06, -2.135122524158170E+01,  2.624061679878831E+01, -2.076207510957520E+00,
2459130.583333333, A.D. 2020-Oct-08 02:00:00.0000,  1.067373351153477E+08,  1.154001633344166E+08,  2.940061858475097E+06, -2.135144394522089E+01,  2.624038035350280E+01, -2.076213535440358E+00,
2459130.584027778, A.D. 2020-Oct-08 02:01:00.0000,  1.067360540221491E+08,  1.154017377501454E+08,  2.939937285482161E+06, -2.135166264505211E+01,  2.624014390627049E+01, -2.076219559635367E+00,
2459130.584722222, A.D. 2020-Oct-08 02:02:00.0000,  1.067347729158304E+08,  1.154033121516853E+08,  2.939812712127961E+06, -2.135188134107478E+01,  2.623990745709206E+01, -2.076225583542533E+00,
2459130.585416667, A.D. 2020-Oct-08 02:03:00.0000,  1.067334917963883E+08,  1.154048865390402E+08,  2.939688138412148E+06, -2.135210003328945E+01,  2.623967100596699E+01, -2.076231607161873E+00,
2459130.586111111, A.D. 2020-Oct-08 02:04:00.0000,  1.067322106638265E+08,  1.154064609122059E+08,  2.939563564335108E+06, -2.135231872169553E+01,  2.623943455289599E+01, -2.076237630493376E+00,
2459130.586805556, A.D. 2020-Oct-08 02:05:00.0000,  1.067309295181418E+08,  1.154080352711865E+08,  2.939438989896506E+06, -2.135253740629357E+01,  2.623919809787851E+01, -2.076243653537054E+00,
2459130.587500000, A.D. 2020-Oct-08 02:06:00.0000,  1.067296483593379E+08,  1.154096096159776E+08,  2.939314415096693E+06, -2.135275608708300E+01,  2.623896164091525E+01, -2.076249676292894E+00,
2459130.588194444, A.D. 2020-Oct-08 02:07:00.0000,  1.067283671874115E+08,  1.154111839465833E+08,  2.939189839935362E+06, -2.135297476406437E+01,  2.623872518200569E+01, -2.076255698760916E+00,
2459130.588888889, A.D. 2020-Oct-08 02:08:00.0000,  1.067270860023663E+08,  1.154127582629993E+08,  2.939065264412850E+06, -2.135319343723707E+01,  2.623848872115053E+01, -2.076261720941105E+00,
2459130.589583333, A.D. 2020-Oct-08 02:09:00.0000,  1.067258048041992E+08,  1.154143325652297E+08,  2.938940688528843E+06, -2.135341210660168E+01,  2.623825225834922E+01, -2.076267742833476E+00,
2459130.590277778, A.D. 2020-Oct-08 02:10:00.0000,  1.067245235929136E+08,  1.154159068532702E+08,  2.938816112283714E+06, -2.135363077215760E+01,  2.623801579360248E+01, -2.076273764438016E+00,
2459130.590972222, A.D. 2020-Oct-08 02:11:00.0000,  1.067232423685066E+08,  1.154174811271249E+08,  2.938691535677128E+06, -2.135384943390538E+01,  2.623777932690977E+01, -2.076279785754744E+00,
2459130.591666667, A.D. 2020-Oct-08 02:12:00.0000,  1.067219611309817E+08,  1.154190553867894E+08,  2.938566958709434E+06, -2.135406809184445E+01,  2.623754285827179E+01, -2.076285806783646E+00,
2459130.592361111, A.D. 2020-Oct-08 02:13:00.0000,  1.067206798803357E+08,  1.154206296322678E+08,  2.938442381380327E+06, -2.135428674597534E+01,  2.623730638768801E+01, -2.076291827524734E+00,
2459130.593055556, A.D. 2020-Oct-08 02:14:00.0000,  1.067193986165723E+08,  1.154222038635558E+08,  2.938317803690143E+06, -2.135450539629748E+01,  2.623706991515913E+01, -2.076297847977997E+00,
2459130.593750000, A.D. 2020-Oct-08 02:15:00.0000,  1.067181173396882E+08,  1.154237780806575E+08,  2.938193225638576E+06, -2.135472404281142E+01,  2.623683344068461E+01, -2.076303868143455E+00,
2459130.594444444, A.D. 2020-Oct-08 02:16:00.0000,  1.067168360496856E+08,  1.154253522835707E+08,  2.938068647225812E+06, -2.135494268551684E+01,  2.623659696426484E+01, -2.076309888021097E+00,
2459130.595138889, A.D. 2020-Oct-08 02:17:00.0000,  1.067155547465661E+08,  1.154269264722932E+08,  2.937944068452016E+06, -2.135516132441347E+01,  2.623636048590024E+01, -2.076315907610923E+00,
2459130.595833333, A.D. 2020-Oct-08 02:18:00.0000,  1.067142734303267E+08,  1.154285006468289E+08,  2.937819489316911E+06, -2.135537995950184E+01,  2.623612400559024E+01, -2.076321926912941E+00,
2459130.596527778, A.D. 2020-Oct-08 02:19:00.0000,  1.067129921009711E+08,  1.154300748071737E+08,  2.937694909820803E+06, -2.135559859078137E+01,  2.623588752333557E+01, -2.076327945927147E+00,
2459130.597222222, A.D. 2020-Oct-08 02:20:00.0000,  1.067117107584960E+08,  1.154316489533316E+08,  2.937570329963394E+06, -2.135581721825262E+01,  2.623565103913567E+01, -2.076333964653550E+00,
2459130.597916667, A.D. 2020-Oct-08 02:21:00.0000,  1.067104294029050E+08,  1.154332230852983E+08,  2.937445749745063E+06, -2.135603584191499E+01,  2.623541455299127E+01, -2.076339983092138E+00,
2459130.598611111, A.D. 2020-Oct-08 02:22:00.0000,  1.067091480341950E+08,  1.154347972030779E+08,  2.937321169165447E+06, -2.135625446176904E+01,  2.623517806490182E+01, -2.076346001242932E+00,
2459130.599305556, A.D. 2020-Oct-08 02:23:00.0000,  1.067078666523697E+08,  1.154363713066660E+08,  2.937196588224918E+06, -2.135647307781418E+01,  2.623494157486802E+01, -2.076352019105911E+00,
2459130.600000000, A.D. 2020-Oct-08 02:24:00.0000,  1.067065852574258E+08,  1.154379453960668E+08,  2.937072006923154E+06, -2.135669169005098E+01,  2.623470508288934E+01, -2.076358036681102E+00,
2459130.600694444, A.D. 2020-Oct-08 02:25:00.0000,  1.067053038493670E+08,  1.154395194712759E+08,  2.936947425260514E+06, -2.135691029847882E+01,  2.623446858896648E+01, -2.076364053968479E+00,
2459130.601388889, A.D. 2020-Oct-08 02:26:00.0000,  1.067040224281901E+08,  1.154410935322974E+08,  2.936822843236700E+06, -2.135712890309828E+01,  2.623423209309891E+01, -2.076370070968069E+00,
2459130.602083333, A.D. 2020-Oct-08 02:27:00.0000,  1.067027409938987E+08,  1.154426675791270E+08,  2.936698260852017E+06, -2.135734750390876E+01,  2.623399559528733E+01, -2.076376087679854E+00,
2459130.602777778, A.D. 2020-Oct-08 02:28:00.0000,  1.067014595464898E+08,  1.154442416117687E+08,  2.936573678106181E+06, -2.135756610091083E+01,  2.623375909553121E+01, -2.076382104103850E+00,
2459130.603472222, A.D. 2020-Oct-08 02:29:00.0000,  1.067001780859668E+08,  1.154458156302184E+08,  2.936449094999529E+06, -2.135778469410388E+01,  2.623352259383124E+01, -2.076388120240042E+00,
2459130.604166667, A.D. 2020-Oct-08 02:30:00.0000,  1.066988966123266E+08,  1.154473896344799E+08,  2.936324511531770E+06, -2.135800328348848E+01,  2.623328609018690E+01, -2.076394136088455E+00,
2459130.604861111, A.D. 2020-Oct-08 02:31:00.0000,  1.066976151255728E+08,  1.154489636245491E+08,  2.936199927703224E+06, -2.135822186906404E+01,  2.623304958459888E+01, -2.076400151649064E+00,
2459130.605555556, A.D. 2020-Oct-08 02:32:00.0000,  1.066963336257024E+08,  1.154505376004300E+08,  2.936075343513571E+06, -2.135844045083111E+01,  2.623281307706666E+01, -2.076406166921894E+00,
2459130.606250000, A.D. 2020-Oct-08 02:33:00.0000,  1.066950521127189E+08,  1.154521115621183E+08,  2.935950758963190E+06, -2.135865902878910E+01,  2.623257656759092E+01, -2.076412181906928E+00,
2459130.606944445, A.D. 2020-Oct-08 02:34:00.0000,  1.066937705866191E+08,  1.154536855096180E+08,  2.935826174051747E+06, -2.135887760293856E+01,  2.623234005617115E+01, -2.076418196604180E+00,
2459130.607638889, A.D. 2020-Oct-08 02:35:00.0000,  1.066924890474066E+08,  1.154552594429249E+08,  2.935701588779613E+06, -2.135909617327893E+01,  2.623210354280803E+01, -2.076424211013643E+00,
2459130.608333333, A.D. 2020-Oct-08 02:36:00.0000,  1.066912074950784E+08,  1.154568333620431E+08,  2.935577003146440E+06, -2.135931473981073E+01,  2.623186702750105E+01, -2.076430225135331E+00,
2459130.609027778, A.D. 2020-Oct-08 02:37:00.0000,  1.066899259296379E+08,  1.154584072669682E+08,  2.935452417152599E+06, -2.135953330253339E+01,  2.623163051025089E+01, -2.076436238969226E+00,
2459130.609722222, A.D. 2020-Oct-08 02:38:00.0000,  1.066886443510822E+08,  1.154599811577042E+08,  2.935327830797777E+06, -2.135975186144746E+01,  2.623139399105703E+01, -2.076442252515349E+00,
2459130.610416667, A.D. 2020-Oct-08 02:39:00.0000,  1.066873627594147E+08,  1.154615550342470E+08,  2.935203244082302E+06, -2.135997041655235E+01,  2.623115746992016E+01, -2.076448265773688E+00,
2459130.611111111, A.D. 2020-Oct-08 02:40:00.0000,  1.066860811546323E+08,  1.154631288966005E+08,  2.935078657005891E+06, -2.136018896784861E+01,  2.623092094683975E+01, -2.076454278744253E+00,
2459130.611805555, A.D. 2020-Oct-08 02:41:00.0000,  1.066847995367387E+08,  1.154647027447605E+08,  2.934954069568872E+06, -2.136040751533567E+01,  2.623068442181652E+01, -2.076460291427038E+00,
2459130.612500000, A.D. 2020-Oct-08 02:42:00.0000,  1.066835179057306E+08,  1.154662765787310E+08,  2.934829481770925E+06, -2.136062605901408E+01,  2.623044789484991E+01, -2.076466303822055E+00,
2459130.613194444, A.D. 2020-Oct-08 02:43:00.0000,  1.066822362616117E+08,  1.154678503985078E+08,  2.934704893612422E+06, -2.136084459888323E+01,  2.623021136594063E+01, -2.076472315929292E+00,
2459130.613888889, A.D. 2020-Oct-08 02:44:00.0000,  1.066809546043788E+08,  1.154694242040949E+08,  2.934580305093028E+06, -2.136106313494370E+01,  2.622997483508815E+01, -2.076478327748767E+00,
2459130.614583333, A.D. 2020-Oct-08 02:45:00.0000,  1.066796729340356E+08,  1.154709979954879E+08,  2.934455716213100E+06, -2.136128166719489E+01,  2.622973830229317E+01, -2.076484339280462E+00,
2459130.615277778, A.D. 2020-Oct-08 02:46:00.0000,  1.066783912505789E+08,  1.154725717726911E+08,  2.934331126972333E+06, -2.136150019563735E+01,  2.622950176755516E+01, -2.076490350524399E+00,
2459130.615972222, A.D. 2020-Oct-08 02:47:00.0000,  1.066771095540122E+08,  1.154741455357000E+08,  2.934206537371054E+06, -2.136171872027050E+01,  2.622926523087481E+01, -2.076496361480556E+00,
2459130.616666667, A.D. 2020-Oct-08 02:48:00.0000,  1.066758278443326E+08,  1.154757192845187E+08,  2.934081947408959E+06, -2.136193724109489E+01,  2.622902869225160E+01, -2.076502372148962E+00,
2459130.617361111, A.D. 2020-Oct-08 02:49:00.0000,  1.066745461215434E+08,  1.154772930191430E+08,  2.933957357086383E+06, -2.136215575810994E+01,  2.622879215168622E+01, -2.076508382529594E+00,
2459130.618055556, A.D. 2020-Oct-08 02:50:00.0000,  1.066732643856417E+08,  1.154788667395768E+08,  2.933832766403064E+06, -2.136237427131620E+01,  2.622855560917814E+01, -2.076514392622473E+00,
2459130.618750000, A.D. 2020-Oct-08 02:51:00.0000,  1.066719826366310E+08,  1.154804404458160E+08,  2.933708175359286E+06, -2.136259278071307E+01,  2.622831906472807E+01, -2.076520402427581E+00,
2459130.619444444, A.D. 2020-Oct-08 02:52:00.0000,  1.066707008745081E+08,  1.154820141378645E+08,  2.933583583954789E+06, -2.136281128630112E+01,  2.622808251833547E+01, -2.076526411944940E+00,
2459130.620138889, A.D. 2020-Oct-08 02:53:00.0000,  1.066694190992767E+08,  1.154835878157181E+08,  2.933458992189869E+06, -2.136302978807976E+01,  2.622784597000103E+01, -2.076532421174530E+00,
2459130.620833333, A.D. 2020-Oct-08 02:54:00.0000,  1.066681373109337E+08,  1.154851614793808E+08,  2.933334400064245E+06, -2.136324828604954E+01,  2.622760941972424E+01, -2.076538430116374E+00,
2459130.621527778, A.D. 2020-Oct-08 02:55:00.0000,  1.066668555094825E+08,  1.154867351288484E+08,  2.933209807578258E+06, -2.136346678020988E+01,  2.622737286750579E+01, -2.076544438770457E+00,
2459130.622222222, A.D. 2020-Oct-08 02:56:00.0000,  1.066655736949202E+08,  1.154883087641248E+08,  2.933085214731604E+06, -2.136368527056132E+01,  2.622713631334513E+01, -2.076550447136793E+00,
2459130.622916667, A.D. 2020-Oct-08 02:57:00.0000,  1.066642918672502E+08,  1.154898823852059E+08,  2.932960621524617E+06, -2.136390375710328E+01,  2.622689975724299E+01, -2.076556455215371E+00,
2459130.623611111, A.D. 2020-Oct-08 02:58:00.0000,  1.066630100264694E+08,  1.154914559920956E+08,  2.932836027956985E+06, -2.136412223983632E+01,  2.622666319919882E+01, -2.076562463006207E+00,
2459130.624305556, A.D. 2020-Oct-08 02:59:00.0000,  1.066617281725815E+08,  1.154930295847897E+08,  2.932711434029065E+06, -2.136434071875984E+01,  2.622642663921332E+01, -2.076568470509285E+00,
2459130.625000000, A.D. 2020-Oct-08 03:00:00.0000,  1.066604463055833E+08,  1.154946031632922E+08,  2.932586839740545E+06, -2.136455919387440E+01,  2.622619007728596E+01, -2.076574477724623E+00,
2459130.625694444, A.D. 2020-Oct-08 03:01:00.0000,  1.066591644254767E+08,  1.154961767276009E+08,  2.932462245091587E+06, -2.136477766517971E+01,  2.622595351341714E+01, -2.076580484652217E+00,
2459130.626388889, A.D. 2020-Oct-08 03:02:00.0000,  1.066578825322636E+08,  1.154977502777137E+08,  2.932337650082394E+06, -2.136499613267544E+01,  2.622571694760724E+01, -2.076586491292060E+00,
2459130.627083333, A.D. 2020-Oct-08 03:03:00.0000,  1.066566006259409E+08,  1.154993238136346E+08,  2.932213054712638E+06, -2.136521459636216E+01,  2.622548037985574E+01, -2.076592497644167E+00,
2459130.627777778, A.D. 2020-Oct-08 03:04:00.0000,  1.066553187065122E+08,  1.155008973353592E+08,  2.932088458982691E+06, -2.136543305623930E+01,  2.622524381016332E+01, -2.076598503708528E+00,
2459130.628472222, A.D. 2020-Oct-08 03:05:00.0000,  1.066540367739742E+08,  1.155024708428917E+08,  2.931963862892196E+06, -2.136565151230739E+01,  2.622500723852947E+01, -2.076604509485156E+00,
2459130.629166667, A.D. 2020-Oct-08 03:06:00.0000,  1.066527548283308E+08,  1.155040443362278E+08,  2.931839266441561E+06, -2.136586996456584E+01,  2.622477066495487E+01, -2.076610514974037E+00,
2459130.629861111, A.D. 2020-Oct-08 03:07:00.0000,  1.066514728695786E+08,  1.155056178153714E+08,  2.931714669630416E+06, -2.136608841301523E+01,  2.622453408943902E+01, -2.076616520175193E+00,
2459130.630555556, A.D. 2020-Oct-08 03:08:00.0000,  1.066501908977213E+08,  1.155071912803184E+08,  2.931590072459139E+06, -2.136630685765494E+01,  2.622429751198258E+01, -2.076622525088602E+00,
2459130.631250000, A.D. 2020-Oct-08 03:09:00.0000,  1.066489089127558E+08,  1.155087647310728E+08,  2.931465474927410E+06, -2.136652529848554E+01,  2.622406093258504E+01, -2.076628529714288E+00,
2459130.631944444, A.D. 2020-Oct-08 03:10:00.0000,  1.066476269146856E+08,  1.155103381676303E+08,  2.931340877035588E+06, -2.136674373550645E+01,  2.622382435124710E+01, -2.076634534052236E+00,
2459130.632638889, A.D. 2020-Oct-08 03:11:00.0000,  1.066463449035077E+08,  1.155119115899948E+08,  2.931216278783336E+06, -2.136696216871822E+01,  2.622358776796823E+01, -2.076640538102456E+00,
2459130.633333333, A.D. 2020-Oct-08 03:12:00.0000,  1.066450628792255E+08,  1.155134849981623E+08,  2.931091680171020E+06, -2.136718059812024E+01,  2.622335118274911E+01, -2.076646541864942E+00,
2459130.634027778, A.D. 2020-Oct-08 03:13:00.0000,  1.066437808418360E+08,  1.155150583921367E+08,  2.930967081198320E+06, -2.136739902371310E+01,  2.622311459558923E+01, -2.076652545339710E+00,
2459130.634722222, A.D. 2020-Oct-08 03:14:00.0000,  1.066424987913428E+08,  1.155166317719137E+08,  2.930842481865592E+06, -2.136761744549619E+01,  2.622287800648928E+01, -2.076658548526746E+00,
2459130.635416667, A.D. 2020-Oct-08 03:15:00.0000,  1.066412167277427E+08,  1.155182051374974E+08,  2.930717882172510E+06, -2.136783586347007E+01,  2.622264141544873E+01, -2.076664551426063E+00,
2459130.636111111, A.D. 2020-Oct-08 03:16:00.0000,  1.066399346510393E+08,  1.155197784888835E+08,  2.930593282119423E+06, -2.136805427763415E+01,  2.622240482246828E+01, -2.076670554037653E+00,
2459130.636805556, A.D. 2020-Oct-08 03:17:00.0000,  1.066386525612294E+08,  1.155213518260760E+08,  2.930468681706019E+06, -2.136827268798898E+01,  2.622216822754739E+01, -2.076676556361525E+00,
2459130.637500000, A.D. 2020-Oct-08 03:18:00.0000,  1.066373704583168E+08,  1.155229251490707E+08,  2.930344080932669E+06, -2.136849109453399E+01,  2.622193163068678E+01, -2.076682558397673E+00,
2459130.638194445, A.D. 2020-Oct-08 03:19:00.0000,  1.066360883422982E+08,  1.155244984578716E+08,  2.930219479799032E+06, -2.136870949726971E+01,  2.622169503188590E+01, -2.076688560146108E+00,
2459130.638888889, A.D. 2020-Oct-08 03:20:00.0000,  1.066348062131772E+08,  1.155260717524745E+08,  2.930094878305458E+06, -2.136892789619557E+01,  2.622145843114545E+01, -2.076694561606821E+00,
2459130.639583333, A.D. 2020-Oct-08 03:21:00.0000,  1.066335240709508E+08,  1.155276450328832E+08,  2.929970276451662E+06, -2.136914629131213E+01,  2.622122182846491E+01, -2.076700562779827E+00,
2459130.640277778, A.D. 2020-Oct-08 03:22:00.0000,  1.066322419156224E+08,  1.155292182990938E+08,  2.929845674237952E+06, -2.136936468261878E+01,  2.622098522384497E+01, -2.076706563665111E+00,
2459130.640972222, A.D. 2020-Oct-08 03:23:00.0000,  1.066309597471890E+08,  1.155307915511100E+08,  2.929721071664013E+06, -2.136958307011609E+01,  2.622074861728510E+01, -2.076712564262690E+00,
